customer_id,region,acquisition_channel,signup_date,logins,purchases,spend,avg_order_value,engagement_score,churn_risk,segment
CUST_616,North America,Email,2024-01-04,121,8,633.070088970695,79.13376112133687,53.2,Low,Mid Value
CUST_617,Europe,Organic,2024-01-13,65,1,145.07775916985594,145.07775916985594,26.6,Low,Low Value
CUST_618,APAC,Paid Ads,2024-01-04,23,2,149.34261712318397,74.67130856159199,10.4,Low,Low Value
CUST_619,APAC,Paid Ads,2024-01-17,15,1,200.27807295872918,200.27807295872918,6.6,Medium,Low Value
CUST_620,Europe,Referral,2024-01-21,53,5,814.928911008785,162.985782201757,24.200000000000003,Low,Mid Value
CUST_621,North America,Organic,2024-01-24,54,3,148.42714769532995,49.47571589844332,23.400000000000002,Low,Low Value
CUST_622,APAC,Referral,2024-01-03,58,5,620.5105361900011,124.10210723800022,26.200000000000003,Low,Mid Value
CUST_623,Europe,Email,2024-01-28,66,4,403.20095297624965,100.80023824406241,28.8,Low,Mid Value
CUST_624,Europe,Email,2024-01-09,19,0,0.0,0.0,7.6000000000000005,Medium,Low Value
CUST_625,Europe,Organic,2024-01-15,28,1,149.67088419853673,149.67088419853673,11.8,Medium,Low Value
CUST_626,APAC,Organic,2024-01-20,68,4,515.6097757973473,128.90244394933683,29.6,Low,Mid Value
CUST_627,APAC,Referral,2024-01-04,20,1,162.71789794832802,162.71789794832802,8.6,Medium,Low Value
CUST_628,APAC,Organic,2024-01-08,18,0,0.0,0.0,7.2,Medium,Low Value
CUST_629,Europe,Email,2024-01-07,61,5,767.627131057029,153.5254262114058,27.400000000000002,Low,Mid Value
CUST_630,APAC,Organic,2024-01-26,66,5,768.046832302462,153.6093664604924,29.400000000000002,Low,Mid Value
CUST_631,APAC,Organic,2024-01-26,20,1,95.91857880488233,95.91857880488233,8.6,Medium,Low Value
CUST_632,Europe,Referral,2024-01-16,20,1,68.25278017299243,68.25278017299243,8.6,Medium,Low Value
CUST_633,North America,Organic,2024-01-19,103,10,1003.5805277589695,100.35805277589695,47.2,Low,High Value
CUST_634,North America,Paid Ads,2024-01-30,54,4,592.0770784080061,148.01926960200151,24.0,Low,Mid Value
CUST_635,Europe,Email,2024-01-28,54,2,336.37885287981214,168.18942643990607,22.8,Low,Mid Value
CUST_636,Europe,Paid Ads,2024-01-01,52,3,327.25802231204614,109.08600743734871,22.6,Low,Mid Value
CUST_637,APAC,Paid Ads,2024-01-18,49,5,746.3048299074158,149.26096598148314,22.6,Low,Mid Value
CUST_638,Europe,Email,2024-01-26,57,3,499.25010950337526,166.41670316779175,24.6,Low,Mid Value
CUST_639,Europe,Organic,2024-01-20,65,5,803.1560844357449,160.63121688714898,29.0,Low,Mid Value
CUST_640,Europe,Organic,2024-01-08,54,3,556.4989034858288,185.49963449527627,23.400000000000002,Low,Mid Value
CUST_641,APAC,Email,2024-01-27,8,0,0.0,0.0,3.2,High,Low Value
CUST_642,APAC,Paid Ads,2024-01-30,69,2,187.66192487851282,93.83096243925641,28.8,Low,Low Value
CUST_643,APAC,Referral,2024-01-31,9,0,0.0,0.0,3.6,High,Low Value
CUST_644,APAC,Referral,2024-01-29,17,1,149.6771148822629,149.6771148822629,7.4,Medium,Low Value
CUST_645,North America,Email,2024-01-08,5,0,0.0,0.0,2.0,High,Low Value
CUST_646,North America,Referral,2024-01-21,57,6,763.7124018855832,127.28540031426387,26.4,Low,Mid Value
CUST_647,Europe,Organic,2024-01-04,105,11,1561.0600112758898,141.91454647962635,48.6,Low,High Value
CUST_648,North America,Paid Ads,2024-01-31,30,0,0.0,0.0,12.0,Low,Low Value
CUST_649,APAC,Referral,2024-01-13,117,7,1029.0905120002913,147.01293028575589,51.00000000000001,Low,High Value
CUST_650,APAC,Paid Ads,2024-01-24,47,4,507.05873835154273,126.76468458788568,21.2,Low,Mid Value
CUST_651,APAC,Organic,2024-01-01,66,3,483.74802637516444,161.24934212505482,28.200000000000003,Low,Mid Value
CUST_652,North America,Referral,2024-01-08,57,5,504.36329108301294,100.87265821660259,25.8,Low,Mid Value
CUST_653,Europe,Email,2024-01-28,67,2,264.47432906978395,132.23716453489197,28.0,Low,Low Value
CUST_654,Europe,Paid Ads,2024-01-28,101,7,980.4283021618692,140.06118602312418,44.60000000000001,Low,Mid Value
CUST_655,North America,Paid Ads,2024-01-19,103,10,1417.2585890265846,141.72585890265844,47.2,Low,High Value
CUST_656,Europe,Organic,2024-01-20,51,4,545.5663039910037,136.39157599775092,22.8,Low,Mid Value
CUST_657,North America,Email,2024-01-04,73,3,285.6774543764659,95.22581812548863,31.000000000000004,Low,Low Value
CUST_658,North America,Organic,2024-01-08,49,5,660.7601051084077,132.15202102168155,22.6,Low,Mid Value
CUST_659,Europe,Referral,2024-01-27,65,5,554.1370081931871,110.82740163863741,29.0,Low,Mid Value
CUST_660,North America,Organic,2024-01-06,58,5,696.3922939585653,139.27845879171306,26.200000000000003,Low,Mid Value
CUST_661,North America,Referral,2024-01-15,62,5,580.324374467082,116.06487489341639,27.8,Low,Mid Value
CUST_662,Europe,Referral,2024-01-27,59,2,258.29049632915894,129.14524816457947,24.8,Low,Low Value
CUST_663,North America,Email,2024-01-16,64,0,0.0,0.0,25.6,Low,Low Value
CUST_664,North America,Organic,2024-01-10,54,3,357.19401476506266,119.06467158835422,23.400000000000002,Low,Mid Value
CUST_665,North America,Email,2024-01-30,60,5,577.2799250817961,115.45598501635922,27.0,Low,Mid Value
CUST_666,North America,Referral,2024-01-26,66,3,351.688621431599,117.22954047719968,28.200000000000003,Low,Mid Value
CUST_667,North America,Referral,2024-01-07,12,2,247.16428721648322,123.58214360824161,6.000000000000001,Low,Low Value
CUST_668,Europe,Paid Ads,2024-01-26,24,0,0.0,0.0,9.600000000000001,Medium,Low Value
CUST_669,APAC,Organic,2024-01-04,58,7,724.9914231546138,103.57020330780198,27.400000000000002,Low,Mid Value
CUST_670,Europe,Paid Ads,2024-01-12,22,0,0.0,0.0,8.8,Medium,Low Value
CUST_671,Europe,Organic,2024-01-09,57,4,485.6624750661169,121.41561876652922,25.2,Low,Mid Value
CUST_672,North America,Paid Ads,2024-01-24,9,0,0.0,0.0,3.6,High,Low Value
CUST_673,Europe,Paid Ads,2024-01-18,24,0,0.0,0.0,9.600000000000001,Medium,Low Value
CUST_674,Europe,Paid Ads,2024-01-06,60,6,607.8083090783902,101.30138484639836,27.6,Low,Mid Value
CUST_675,North America,Email,2024-01-19,114,10,1496.7114660649463,149.67114660649463,51.6,Low,High Value
CUST_676,Europe,Organic,2024-01-12,91,3,289.86410378257824,96.62136792752608,38.199999999999996,Low,Low Value
CUST_677,APAC,Paid Ads,2024-01-24,64,6,610.8489624787117,101.80816041311861,29.200000000000003,Low,Mid Value
CUST_678,North America,Email,2024-01-07,102,12,1769.7905887866877,147.48254906555732,48.0,Low,High Value
CUST_679,North America,Paid Ads,2024-01-17,56,3,385.19200765845846,128.39733588615283,24.200000000000003,Low,Mid Value
CUST_680,Europe,Email,2024-01-18,7,0,0.0,0.0,2.8000000000000003,High,Low Value
CUST_681,North America,Organic,2024-01-18,56,3,585.9627594728366,195.3209198242789,24.200000000000003,Low,Mid Value
CUST_682,Europe,Email,2024-01-14,65,4,427.76015299785513,106.94003824946378,28.4,Low,Mid Value
CUST_683,APAC,Organic,2024-01-15,19,0,0.0,0.0,7.6000000000000005,Medium,Low Value
CUST_684,North America,Organic,2024-01-27,51,3,356.8806127817236,118.96020426057453,22.200000000000003,Low,Mid Value
CUST_685,Europe,Paid Ads,2024-01-06,67,3,470.9764437812065,156.99214792706883,28.6,Low,Mid Value
CUST_686,Europe,Referral,2024-01-23,61,5,571.1104895462083,114.22209790924167,27.400000000000002,Low,Mid Value
CUST_687,APAC,Paid Ads,2024-01-19,50,6,738.6128770928151,123.10214618213585,23.6,Low,Mid Value
CUST_688,Europe,Email,2024-01-02,101,8,764.2296680290912,95.5287085036364,45.2,Low,Mid Value
CUST_689,APAC,Email,2024-01-01,8,1,73.77234713518945,73.77234713518945,3.8000000000000003,Medium,Low Value
CUST_690,North America,Referral,2024-01-10,23,1,168.60645749436438,168.60645749436438,9.8,Medium,Low Value
CUST_691,North America,Organic,2024-01-07,65,0,0.0,0.0,26.0,Low,Low Value
CUST_692,APAC,Email,2024-01-01,6,0,0.0,0.0,2.4000000000000004,High,Low Value
CUST_693,APAC,Referral,2024-01-16,47,3,524.9342363368089,174.9780787789363,20.6,Low,Mid Value
CUST_694,APAC,Organic,2024-01-15,45,5,728.496004381986,145.6992008763972,21.0,Low,Mid Value
CUST_695,APAC,Paid Ads,2024-01-14,58,1,214.43271291905629,214.43271291905629,23.800000000000004,Low,Low Value
CUST_696,North America,Paid Ads,2024-01-12,60,3,417.97973899810097,139.32657966603367,25.8,Low,Mid Value
CUST_697,Europe,Referral,2024-01-04,140,13,1871.7120777343232,143.97785213340947,63.8,Low,High Value
CUST_698,Europe,Organic,2024-01-27,30,0,0.0,0.0,12.0,Low,Low Value
CUST_699,North America,Email,2024-01-05,117,9,1123.455724452109,124.82841382801212,52.2,Low,High Value
CUST_700,APAC,Email,2024-01-02,67,7,839.7332606357259,119.96189437653227,31.0,Low,Mid Value
CUST_701,Europe,Organic,2024-01-23,56,3,438.0432986420744,146.01443288069146,24.200000000000003,Low,Mid Value
CUST_702,APAC,Email,2024-01-14,56,4,526.2831826756748,131.5707956689187,24.8,Low,Mid Value
CUST_703,North America,Referral,2024-01-23,109,12,1486.3582761847351,123.86318968206126,50.8,Low,High Value
CUST_704,Europe,Referral,2024-01-05,48,6,1037.599643357902,172.9332738929837,22.800000000000004,Low,High Value
CUST_705,North America,Paid Ads,2024-01-31,24,0,0.0,0.0,9.600000000000001,Medium,Low Value
CUST_706,APAC,Paid Ads,2024-01-20,49,4,806.8486632192439,201.71216580481098,22.0,Low,Mid Value
CUST_707,North America,Organic,2024-01-27,72,4,302.61558456356823,75.65389614089206,31.2,Low,Mid Value
CUST_708,APAC,Organic,2024-01-01,10,1,75.03111393352837,75.03111393352837,4.6,Medium,Low Value
CUST_709,Europe,Referral,2024-01-27,62,3,464.1114111693836,154.70380372312786,26.6,Low,Mid Value
CUST_710,APAC,Referral,2024-01-30,26,0,0.0,0.0,10.4,Medium,Low Value
CUST_711,North America,Email,2024-01-20,67,3,317.6970996767259,105.8990332255753,28.6,Low,Mid Value
CUST_712,Europe,Referral,2024-01-04,93,9,1079.3086446099383,119.92318273443759,42.6,Low,High Value
CUST_713,North America,Referral,2024-01-24,33,1,209.97983794781032,209.97983794781032,13.8,Low,Low Value
CUST_714,North America,Organic,2024-01-11,58,4,684.8137449358649,171.20343623396622,25.6,Low,Mid Value
CUST_715,North America,Organic,2024-01-02,58,3,350.1028525827473,116.70095086091577,25.000000000000004,Low,Mid Value
CUST_716,APAC,Organic,2024-01-05,62,3,508.1757157253744,169.39190524179148,26.6,Low,Mid Value
CUST_717,North America,Organic,2024-01-15,70,1,150.7030044558758,150.7030044558758,28.6,Low,Low Value
CUST_718,Europe,Email,2024-01-25,100,11,1342.9770967439124,122.0888269767193,46.6,Low,High Value
CUST_719,North America,Organic,2024-01-11,65,4,570.8124657502569,142.70311643756423,28.4,Low,Mid Value
CUST_720,Europe,Organic,2024-01-03,26,1,145.14736423896434,145.14736423896434,11.0,Medium,Low Value
CUST_721,North America,Referral,2024-01-25,65,7,833.5060404882338,119.07229149831912,30.2,Low,Mid Value
CUST_722,Europe,Email,2024-01-31,22,3,421.8617807104398,140.6205935701466,10.600000000000001,Low,Mid Value
CUST_723,North America,Paid Ads,2024-01-24,62,4,490.86630415460684,122.71657603865171,27.2,Low,Mid Value
CUST_724,North America,Email,2024-01-28,61,5,711.2061292228168,142.24122584456336,27.400000000000002,Low,Mid Value
CUST_725,APAC,Email,2024-01-22,54,5,853.8828350422469,170.77656700844938,24.6,Low,Mid Value
CUST_726,North America,Paid Ads,2024-01-13,55,2,272.53004849107515,136.26502424553757,23.2,Low,Low Value
CUST_727,North America,Referral,2024-01-29,54,4,675.6872770506552,168.9218192626638,24.0,Low,Mid Value
CUST_728,APAC,Email,2024-01-25,117,11,1125.448188075037,102.31347164318518,53.400000000000006,Low,High Value
CUST_729,APAC,Email,2024-01-08,57,1,68.98989450090585,68.98989450090585,23.400000000000002,Low,Low Value
CUST_730,APAC,Paid Ads,2024-01-24,64,5,709.2570285201487,141.85140570402973,28.6,Low,Mid Value
CUST_731,North America,Paid Ads,2024-01-08,65,3,362.0933698104398,120.69778993681327,27.8,Low,Mid Value
CUST_732,Europe,Email,2024-01-10,66,4,540.7795826768538,135.19489566921345,28.8,Low,Mid Value
CUST_733,North America,Referral,2024-01-29,17,0,0.0,0.0,6.800000000000001,Medium,Low Value
CUST_734,APAC,Referral,2024-01-23,30,0,0.0,0.0,12.0,Low,Low Value
CUST_735,Europe,Referral,2024-01-04,116,12,1061.085490036413,88.42379083636774,53.60000000000001,Low,High Value
CUST_736,Europe,Email,2024-01-29,71,3,515.8503882469174,171.95012941563914,30.200000000000003,Low,Mid Value
CUST_737,North America,Email,2024-01-03,18,0,0.0,0.0,7.2,Medium,Low Value
CUST_738,North America,Paid Ads,2024-01-08,14,0,0.0,0.0,5.6000000000000005,High,Low Value
CUST_739,Europe,Organic,2024-01-22,48,4,521.7865747919101,130.44664369797752,21.6,Low,Mid Value
CUST_740,Europe,Email,2024-01-23,60,4,637.3243484854718,159.33108712136794,26.4,Low,Mid Value
CUST_741,North America,Organic,2024-01-25,58,4,458.6690269357723,114.66725673394308,25.6,Low,Mid Value
CUST_742,Europe,Organic,2024-01-25,49,5,506.5419544895998,101.30839089791996,22.6,Low,Mid Value
CUST_743,APAC,Paid Ads,2024-01-02,74,2,164.18340975525217,82.09170487762609,30.8,Low,Low Value
CUST_744,North America,Email,2024-01-12,65,3,548.0195297481928,182.67317658273092,27.8,Low,Mid Value
CUST_745,Europe,Organic,2024-01-03,29,0,0.0,0.0,11.600000000000001,Medium,Low Value
CUST_746,APAC,Paid Ads,2024-01-23,56,2,305.5931060641946,152.7965530320973,23.6,Low,Mid Value
CUST_747,North America,Referral,2024-01-16,56,7,733.0509806303644,104.72156866148063,26.6,Low,Mid Value
CUST_748,Europe,Paid Ads,2024-01-27,55,5,383.910629973951,76.7821259947902,25.0,Low,Mid Value
CUST_749,North America,Email,2024-01-17,21,0,0.0,0.0,8.4,Medium,Low Value
CUST_750,North America,Email,2024-01-19,61,5,636.4626840896018,127.29253681792036,27.400000000000002,Low,Mid Value
CUST_751,Europe,Email,2024-01-30,49,1,41.92283567019826,41.92283567019826,20.200000000000003,Low,Low Value
CUST_752,North America,Paid Ads,2024-01-31,20,0,0.0,0.0,8.0,Medium,Low Value
CUST_753,Europe,Paid Ads,2024-01-17,65,2,325.1902559890036,162.5951279945018,27.2,Low,Mid Value
CUST_754,North America,Referral,2024-01-30,47,0,0.0,0.0,18.8,Low,Low Value
CUST_755,APAC,Email,2024-01-12,56,3,441.2476157603552,147.08253858678506,24.200000000000003,Low,Mid Value
CUST_756,Europe,Email,2024-01-27,67,4,389.1930669140688,97.2982667285172,29.2,Low,Mid Value
CUST_757,Europe,Organic,2024-01-17,68,5,919.4822829186087,183.89645658372174,30.200000000000003,Low,Mid Value
CUST_758,APAC,Email,2024-01-25,68,5,656.963856186808,131.39277123736161,30.200000000000003,Low,Mid Value
CUST_759,APAC,Organic,2024-01-02,60,2,285.41631696533017,142.70815848266508,25.2,Low,Low Value
CUST_760,North America,Email,2024-01-30,59,3,269.53740854610834,89.84580284870277,25.400000000000002,Low,Low Value
CUST_761,APAC,Email,2024-01-03,64,4,435.6350029891062,108.90875074727656,28.0,Low,Mid Value
CUST_762,North America,Organic,2024-01-21,51,3,451.08573907363154,150.36191302454384,22.200000000000003,Low,Mid Value
CUST_763,Europe,Referral,2024-01-12,50,3,440.7039667848359,146.90132226161197,21.8,Low,Mid Value
CUST_764,North America,Referral,2024-01-26,2,0,0.0,0.0,0.8,High,Low Value
CUST_765,APAC,Paid Ads,2024-01-08,53,5,721.8716393063748,144.37432786127496,24.200000000000003,Low,Mid Value
CUST_766,North America,Organic,2024-01-06,73,3,488.60481921886117,162.8682730729537,31.000000000000004,Low,Mid Value
CUST_767,Europe,Paid Ads,2024-01-28,73,3,422.6490619195309,140.88302063984364,31.000000000000004,Low,Mid Value
CUST_768,Europe,Email,2024-01-25,22,0,0.0,0.0,8.8,Medium,Low Value
CUST_769,APAC,Email,2024-01-01,62,4,639.8550516989959,159.96376292474898,27.2,Low,Mid Value
CUST_770,APAC,Paid Ads,2024-01-30,63,4,468.28986966888453,117.07246741722113,27.6,Low,Mid Value
CUST_771,Europe,Paid Ads,2024-01-22,63,4,595.3729806182602,148.84324515456504,27.6,Low,Mid Value
CUST_772,North America,Paid Ads,2024-01-26,66,2,409.9403837500148,204.9701918750074,27.6,Low,Mid Value
CUST_773,APAC,Paid Ads,2024-01-28,69,3,476.51371374127217,158.83790458042407,29.400000000000002,Low,Mid Value
CUST_774,Europe,Paid Ads,2024-01-23,69,5,484.19679615674534,96.83935923134906,30.6,Low,Mid Value
CUST_775,North America,Paid Ads,2024-01-04,98,9,1226.3248044456511,136.25831160507235,44.6,Low,High Value
CUST_776,North America,Organic,2024-01-12,27,0,0.0,0.0,10.8,Medium,Low Value
CUST_777,Europe,Email,2024-01-13,53,3,459.0141046385986,153.00470154619953,23.000000000000004,Low,Mid Value
CUST_778,Europe,Email,2024-01-16,54,2,327.6986521210092,163.8493260605046,22.8,Low,Mid Value
CUST_779,APAC,Email,2024-01-14,68,3,348.2773910060646,116.0924636686882,29.000000000000004,Low,Mid Value
CUST_780,APAC,Email,2024-01-03,117,10,907.4019426045152,90.74019426045152,52.800000000000004,Low,Mid Value
CUST_781,APAC,Referral,2024-01-08,3,2,229.87081368713262,114.93540684356631,2.4000000000000004,Low,Low Value
CUST_782,North America,Organic,2024-01-17,64,6,528.4162569716792,88.06937616194654,29.200000000000003,Low,Mid Value
CUST_783,Europe,Referral,2024-01-22,17,0,0.0,0.0,6.800000000000001,Medium,Low Value
CUST_784,North America,Email,2024-01-10,55,3,537.7655316540621,179.2551772180207,23.8,Low,Mid Value
CUST_785,North America,Organic,2024-01-06,107,8,1051.117455832753,131.38968197909412,47.6,Low,High Value
CUST_786,APAC,Referral,2024-01-08,41,5,778.0921885429262,155.61843770858525,19.400000000000002,Low,Mid Value
CUST_787,North America,Paid Ads,2024-01-29,49,5,528.7305357806789,105.74610715613578,22.6,Low,Mid Value
CUST_788,North America,Email,2024-01-30,56,6,676.511903945937,112.7519839909895,26.0,Low,Mid Value
CUST_789,Europe,Referral,2024-01-07,6,0,0.0,0.0,2.4000000000000004,High,Low Value
CUST_790,North America,Referral,2024-01-06,20,0,0.0,0.0,8.0,Medium,Low Value
CUST_791,APAC,Paid Ads,2024-01-25,51,2,265.5094903306846,132.7547451653423,21.6,Low,Low Value
CUST_792,Europe,Paid Ads,2024-01-26,100,9,1013.2725424248491,112.58583804720546,45.4,Low,High Value
CUST_793,Europe,Paid Ads,2024-01-19,18,0,0.0,0.0,7.2,Medium,Low Value
CUST_794,Europe,Paid Ads,2024-01-07,61,4,518.2510701055472,129.5627675263868,26.8,Low,Mid Value
CUST_795,Europe,Referral,2024-01-05,23,0,0.0,0.0,9.200000000000001,Medium,Low Value
CUST_796,North America,Email,2024-01-29,19,0,0.0,0.0,7.6000000000000005,Medium,Low Value
CUST_797,APAC,Paid Ads,2024-01-21,71,2,353.1537059073181,176.57685295365906,29.6,Low,Mid Value
CUST_798,North America,Organic,2024-01-20,44,4,594.0902279614661,148.52255699036652,20.0,Low,Mid Value
CUST_799,Europe,Email,2024-01-22,51,2,237.04457284421557,118.52228642210778,21.6,Low,Low Value
CUST_800,APAC,Paid Ads,2024-01-07,60,4,424.1001203000135,106.02503007500337,26.4,Low,Mid Value
CUST_801,North America,Organic,2024-01-17,15,1,193.94873946218078,193.94873946218078,6.6,Medium,Low Value
CUST_802,Europe,Email,2024-01-19,69,7,1211.8685319427661,173.12407599182373,31.8,Low,High Value
CUST_803,Europe,Paid Ads,2024-01-26,15,1,99.19091002274772,99.19091002274772,6.6,Medium,Low Value
CUST_804,APAC,Email,2024-01-22,23,1,57.79222961201893,57.79222961201893,9.8,Medium,Low Value
CUST_805,APAC,Referral,2024-01-05,56,4,554.8603425568197,138.71508563920491,24.8,Low,Mid Value
CUST_806,Europe,Email,2024-01-30,23,0,0.0,0.0,9.200000000000001,Medium,Low Value
CUST_807,North America,Paid Ads,2024-01-04,17,0,0.0,0.0,6.800000000000001,Medium,Low Value
CUST_808,North America,Email,2024-01-05,46,4,481.88437334098927,120.47109333524732,20.8,Low,Mid Value
CUST_809,APAC,Email,2024-01-30,45,6,781.6161898466445,130.26936497444075,21.6,Low,Mid Value
CUST_810,North America,Paid Ads,2024-01-19,49,2,178.00120981264888,89.00060490632444,20.8,Low,Low Value
CUST_811,APAC,Paid Ads,2024-01-17,31,0,0.0,0.0,12.4,Low,Low Value
CUST_812,North America,Organic,2024-01-15,50,4,361.32032724747984,90.33008181186996,22.4,Low,Mid Value
CUST_813,Europe,Email,2024-01-15,60,6,1068.6816615405073,178.11361025675123,27.6,Low,High Value
CUST_814,North America,Referral,2024-01-21,63,2,397.6795511597571,198.83977557987856,26.400000000000002,Low,Mid Value
CUST_815,North America,Referral,2024-01-05,48,1,174.6050930574273,174.6050930574273,19.800000000000004,Low,Low Value
CUST_816,APAC,Organic,2024-01-13,56,3,327.02960330384224,109.00986776794741,24.200000000000003,Low,Mid Value
CUST_817,APAC,Email,2024-01-07,60,3,438.5974411373975,146.19914704579915,25.8,Low,Mid Value
CUST_818,APAC,Organic,2024-01-06,54,3,246.3746336379735,82.1248778793245,23.400000000000002,Low,Low Value
CUST_819,APAC,Paid Ads,2024-01-19,43,5,783.1642163533198,156.63284327066395,20.2,Low,Mid Value
CUST_820,Europe,Referral,2024-01-30,112,10,1250.89773993759,125.089773993759,50.800000000000004,Low,High Value
CUST_821,APAC,Paid Ads,2024-01-08,63,1,138.8363690189827,138.8363690189827,25.800000000000004,Low,Low Value
CUST_822,North America,Organic,2024-01-05,122,9,1429.71962529133,158.8577361434811,54.2,Low,High Value
CUST_823,Europe,Referral,2024-01-19,69,2,200.20812209112458,100.10406104556229,28.8,Low,Low Value
CUST_824,APAC,Organic,2024-01-11,102,15,1809.121283042028,120.60808553613519,49.800000000000004,Low,High Value
CUST_825,Europe,Paid Ads,2024-01-04,66,3,506.8678448283168,168.9559482761056,28.200000000000003,Low,Mid Value
CUST_826,North America,Email,2024-01-02,55,5,501.7481112851739,100.34962225703478,25.0,Low,Mid Value
CUST_827,APAC,Email,2024-01-24,66,2,150.88698233079015,75.44349116539507,27.6,Low,Low Value
CUST_828,APAC,Email,2024-01-15,20,1,107.33069714163571,107.33069714163571,8.6,Medium,Low Value
CUST_829,APAC,Paid Ads,2024-01-04,67,3,336.6732220531943,112.22440735106477,28.6,Low,Mid Value
CUST_830,North America,Referral,2024-01-26,53,4,613.105457008332,153.276364252083,23.6,Low,Mid Value
CUST_831,Europe,Organic,2024-01-28,108,11,1560.7990002842657,141.89081820766052,49.800000000000004,Low,High Value
CUST_832,APAC,Referral,2024-01-21,66,3,342.5473507790524,114.18245025968413,28.200000000000003,Low,Mid Value
CUST_833,North America,Referral,2024-01-08,26,0,0.0,0.0,10.4,Medium,Low Value
CUST_834,Europe,Organic,2024-01-16,57,3,500.7469125084325,166.91563750281082,24.6,Low,Mid Value
CUST_835,APAC,Organic,2024-01-09,132,8,1014.94702285588,126.868377856985,57.6,Low,High Value
CUST_836,APAC,Email,2024-01-22,66,4,642.8726320202911,160.71815800507278,28.8,Low,Mid Value
CUST_837,Europe,Referral,2024-01-05,10,0,0.0,0.0,4.0,High,Low Value
CUST_838,North America,Organic,2024-01-03,65,5,636.8568680040264,127.37137360080528,29.0,Low,Mid Value
CUST_839,APAC,Organic,2024-01-20,10,0,0.0,0.0,4.0,High,Low Value
CUST_840,APAC,Email,2024-01-13,50,1,167.64749591359487,167.64749591359487,20.6,Low,Low Value
CUST_841,North America,Organic,2024-01-24,71,2,376.74502523125545,188.37251261562773,29.6,Low,Mid Value
CUST_842,Europe,Paid Ads,2024-01-13,18,2,107.954803097992,53.977401548996,8.4,Low,Low Value
CUST_843,Europe,Paid Ads,2024-01-23,31,1,149.56802832696215,149.56802832696215,13.0,Low,Low Value
CUST_844,North America,Email,2024-01-25,63,5,882.8717603724976,176.57435207449953,28.200000000000003,Low,Mid Value
CUST_845,APAC,Email,2024-01-14,78,4,508.5594465169379,127.13986162923447,33.6,Low,Mid Value
CUST_846,Europe,Referral,2024-01-09,100,12,973.2879249458298,81.10732707881915,47.2,Low,Mid Value
CUST_847,North America,Organic,2024-01-24,5,0,0.0,0.0,2.0,High,Low Value
CUST_848,North America,Paid Ads,2024-01-26,20,2,218.6615453173181,109.33077265865904,9.2,Low,Low Value
CUST_849,APAC,Email,2024-01-02,18,0,0.0,0.0,7.2,Medium,Low Value
CUST_850,Europe,Paid Ads,2024-01-11,63,3,293.2906805282417,97.76356017608056,27.000000000000004,Low,Low Value
CUST_851,Europe,Email,2024-01-05,57,3,308.6842320102943,102.89474400343143,24.6,Low,Mid Value
CUST_852,APAC,Organic,2024-01-09,48,3,291.20288318411224,97.06762772803741,21.000000000000004,Low,Low Value
CUST_853,Europe,Organic,2024-01-30,57,3,488.4333893077753,162.81112976925843,24.6,Low,Mid Value
CUST_854,Europe,Paid Ads,2024-01-11,58,1,146.0662203979489,146.0662203979489,23.800000000000004,Low,Low Value
CUST_855,Europe,Referral,2024-01-04,95,13,1131.1432805144805,87.01102157803696,45.8,Low,High Value
CUST_856,APAC,Organic,2024-01-21,15,2,291.98124654107744,145.99062327053872,7.2,Low,Low Value
CUST_857,North America,Referral,2024-01-02,72,6,587.5491025453941,97.92485042423236,32.4,Low,Mid Value
CUST_858,Europe,Paid Ads,2024-01-05,6,0,0.0,0.0,2.4000000000000004,High,Low Value
CUST_859,APAC,Referral,2024-01-17,68,3,485.70821921018205,161.90273973672734,29.000000000000004,Low,Mid Value
CUST_860,Europe,Organic,2024-01-10,23,0,0.0,0.0,9.200000000000001,Medium,Low Value
CUST_861,Europe,Paid Ads,2024-01-09,66,4,490.3646328761181,122.59115821902952,28.8,Low,Mid Value
CUST_862,APAC,Referral,2024-01-29,47,4,484.93009262749405,121.23252315687351,21.2,Low,Mid Value
CUST_863,Europe,Paid Ads,2024-01-26,27,0,0.0,0.0,10.8,Medium,Low Value
CUST_864,North America,Referral,2024-01-03,61,4,605.3005700511667,151.32514251279167,26.8,Low,Mid Value
CUST_865,Europe,Organic,2024-01-04,56,4,504.9372439322124,126.2343109830531,24.8,Low,Mid Value
CUST_866,Europe,Paid Ads,2024-01-12,55,2,162.64343051830951,81.32171525915476,23.2,Low,Low Value
CUST_867,Europe,Organic,2024-01-09,60,2,147.2396565584657,73.61982827923285,25.2,Low,Low Value
CUST_868,APAC,Referral,2024-01-05,70,1,200.29187134679427,200.29187134679427,28.6,Low,Low Value
CUST_869,Europe,Referral,2024-01-12,45,4,562.5474620986663,140.63686552466658,20.4,Low,Mid Value
CUST_870,APAC,Referral,2024-01-07,57,4,578.0707870101426,144.51769675253564,25.2,Low,Mid Value
CUST_871,APAC,Paid Ads,2024-01-06,63,3,362.7777112007677,120.92590373358924,27.000000000000004,Low,Mid Value
CUST_872,Europe,Email,2024-01-26,65,5,825.1459627082335,165.0291925416467,29.0,Low,Mid Value
CUST_873,Europe,Referral,2024-01-16,6,0,0.0,0.0,2.4000000000000004,High,Low Value
CUST_874,Europe,Email,2024-01-07,66,4,645.9406911944922,161.48517279862304,28.8,Low,Mid Value
CUST_875,North America,Referral,2024-01-11,68,5,511.55697745884277,102.31139549176855,30.200000000000003,Low,Mid Value
