customer_id,month_index,event_date,logins,purchases,spend
CUST_401,2,2024-03-25,15,1,163.153949017921
CUST_401,3,2024-04-24,19,1,145.1126966084368
CUST_401,4,2024-05-24,11,2,281.9455955697436
CUST_401,5,2024-06-23,17,1,183.11957667826852
CUST_402,0,2024-01-24,13,0,0.0
CUST_402,1,2024-02-23,7,0,0.0
CUST_402,2,2024-03-24,14,0,0.0
CUST_402,3,2024-04-23,8,0,0.0
CUST_402,4,2024-05-23,18,0,0.0
CUST_402,5,2024-06-22,6,2,209.41717926407537
CUST_403,0,2024-01-30,11,1,90.21931299069708
CUST_403,1,2024-02-29,12,1,219.11767271638405
CUST_403,2,2024-03-30,10,0,0.0
CUST_403,3,2024-04-29,5,1,163.84060583976373
CUST_403,4,2024-05-29,13,2,244.94611704188713
CUST_403,5,2024-06-28,4,0,0.0
CUST_404,0,2024-01-22,3,1,121.09260315939203
CUST_404,1,2024-02-21,4,0,0.0
CUST_404,2,2024-03-22,7,0,0.0
CUST_404,3,2024-04-21,9,0,0.0
CUST_404,4,2024-05-21,2,0,0.0
CUST_404,5,2024-06-20,2,0,0.0
CUST_405,0,2024-01-09,13,1,105.10873030522961
CUST_405,1,2024-02-08,12,2,372.8779036904939
CUST_405,2,2024-03-09,16,0,0.0
CUST_405,3,2024-04-08,8,1,185.05139431818426
CUST_405,4,2024-05-08,7,2,420.75851952454525
CUST_405,5,2024-06-07,6,1,104.81063806115418
CUST_406,0,2024-01-02,3,1,59.91491198772057
CUST_406,1,2024-02-01,6,0,0.0
CUST_406,2,2024-03-02,4,0,0.0
CUST_406,3,2024-04-01,3,0,0.0
CUST_406,4,2024-05-01,2,0,0.0
CUST_406,5,2024-05-31,4,0,0.0
CUST_407,0,2024-01-31,6,2,285.183783943125
CUST_407,1,2024-03-01,8,0,0.0
CUST_407,2,2024-03-31,9,0,0.0
CUST_407,3,2024-04-30,10,0,0.0
CUST_407,4,2024-05-30,13,2,355.23810380227974
CUST_407,5,2024-06-29,13,0,0.0
CUST_408,0,2024-01-19,11,1,118.23407957465257
CUST_408,1,2024-02-18,3,0,0.0
CUST_408,2,2024-03-19,12,1,99.40563288108945
CUST_408,3,2024-04-18,7,1,133.44960344275353
CUST_408,4,2024-05-18,11,1,145.45867577833567
CUST_408,5,2024-06-17,11,0,0.0
CUST_409,0,2024-01-02,15,1,123.29175523999692
CUST_409,1,2024-02-01,10,0,0.0
CUST_409,2,2024-03-02,6,0,0.0
CUST_409,3,2024-04-01,5,0,0.0
CUST_409,4,2024-05-01,6,1,161.09980521890006
CUST_409,5,2024-05-31,13,1,184.99108994247632
CUST_410,0,2024-01-18,9,0,0.0
CUST_410,1,2024-02-17,11,1,146.4010523776735
CUST_410,2,2024-03-18,10,0,0.0
CUST_410,3,2024-04-17,2,0,0.0
CUST_410,4,2024-05-17,12,0,0.0
CUST_410,5,2024-06-16,8,0,0.0
CUST_411,0,2024-01-25,6,2,256.0328767565477
CUST_411,1,2024-02-24,11,1,203.7878229001643
CUST_411,2,2024-03-25,11,0,0.0
CUST_411,3,2024-04-24,5,1,52.42527385005735
CUST_411,4,2024-05-24,8,1,74.61064717923117
CUST_411,5,2024-06-23,9,0,0.0
CUST_412,0,2024-01-20,13,0,0.0
CUST_412,1,2024-02-19,8,0,0.0
CUST_412,2,2024-03-20,12,1,160.8341066262946
CUST_412,3,2024-04-19,10,2,179.29327827607733
CUST_412,4,2024-05-19,6,0,0.0
CUST_412,5,2024-06-18,11,0,0.0
CUST_413,0,2024-01-29,13,1,110.72423038011313
CUST_413,1,2024-02-28,7,0,0.0
CUST_413,2,2024-03-29,8,0,0.0
CUST_413,3,2024-04-28,11,0,0.0
CUST_413,4,2024-05-28,12,1,125.71802290752738
CUST_413,5,2024-06-27,8,1,103.44616475407031
CUST_414,0,2024-01-13,18,0,0.0
CUST_414,1,2024-02-12,6,0,0.0
CUST_414,2,2024-03-13,7,1,51.85658938818997
CUST_414,3,2024-04-12,17,0,0.0
CUST_414,4,2024-05-12,14,1,91.31469731056899
CUST_414,5,2024-06-11,13,0,0.0
CUST_415,0,2024-01-12,10,0,0.0
CUST_415,1,2024-02-11,14,1,80.83601390149644
CUST_415,2,2024-03-12,10,1,118.96033043971318
CUST_415,3,2024-04-11,15,2,109.73573425282206
CUST_415,4,2024-05-11,6,1,109.35971149073225
CUST_415,5,2024-06-10,10,1,137.16483834421194
CUST_416,0,2024-01-15,4,0,0.0
CUST_416,1,2024-02-14,5,0,0.0
CUST_416,2,2024-03-15,4,0,0.0
CUST_416,3,2024-04-14,6,0,0.0
CUST_416,4,2024-05-14,3,0,0.0
CUST_416,5,2024-06-13,3,1,205.23489411142336
CUST_417,0,2024-01-30,5,1,77.39693005537768
CUST_417,1,2024-02-29,9,0,0.0
CUST_417,2,2024-03-30,7,0,0.0
CUST_417,3,2024-04-29,9,0,0.0
CUST_417,4,2024-05-29,7,0,0.0
CUST_417,5,2024-06-28,13,0,0.0
CUST_418,0,2024-01-07,11,1,130.43200611318656
CUST_418,1,2024-02-06,15,0,0.0
CUST_418,2,2024-03-07,10,0,0.0
CUST_418,3,2024-04-06,6,0,0.0
CUST_418,4,2024-05-06,12,1,139.3308656426664
CUST_418,5,2024-06-05,8,0,0.0
CUST_419,0,2024-01-26,2,0,0.0
CUST_419,1,2024-02-25,3,0,0.0
CUST_419,2,2024-03-26,7,0,0.0
CUST_419,3,2024-04-25,2,0,0.0
CUST_419,4,2024-05-25,3,0,0.0
CUST_419,5,2024-06-24,9,0,0.0
CUST_420,0,2024-01-12,4,0,0.0
CUST_420,1,2024-02-11,6,0,0.0
CUST_420,2,2024-03-12,2,1,157.24262699777262
CUST_420,3,2024-04-11,6,0,0.0
CUST_420,4,2024-05-11,4,0,0.0
CUST_420,5,2024-06-10,6,0,0.0
CUST_421,0,2024-01-20,13,1,78.05865794977154
CUST_421,1,2024-02-19,12,1,166.14727525451903
CUST_421,2,2024-03-20,15,0,0.0
CUST_421,3,2024-04-19,13,0,0.0
CUST_421,4,2024-05-19,9,0,0.0
CUST_421,5,2024-06-18,6,2,197.8674621212357
CUST_422,0,2024-01-25,4,0,0.0
CUST_422,1,2024-02-24,10,1,68.6776686195889
CUST_422,2,2024-03-25,4,0,0.0
CUST_422,3,2024-04-24,3,0,0.0
CUST_422,4,2024-05-24,6,1,48.17352165610498
CUST_422,5,2024-06-23,8,0,0.0
CUST_423,0,2024-01-16,7,0,0.0
CUST_423,1,2024-02-15,10,0,0.0
CUST_423,2,2024-03-16,10,1,104.13823954768816
CUST_423,3,2024-04-15,6,1,124.29054459115162
CUST_423,4,2024-05-15,8,1,174.8133473143219
CUST_423,5,2024-06-14,5,0,0.0
CUST_424,0,2024-01-04,14,3,384.27469009762314
CUST_424,1,2024-02-03,24,2,279.9137793287249
CUST_424,2,2024-03-04,14,1,187.52580702588375
CUST_424,3,2024-04-03,21,2,238.89363036929953
CUST_424,4,2024-05-03,16,1,179.9919434012041
CUST_424,5,2024-06-02,19,0,0.0
CUST_425,0,2024-01-20,11,0,0.0
CUST_425,1,2024-02-19,3,0,0.0
CUST_425,2,2024-03-20,8,0,0.0
CUST_425,3,2024-04-19,1,0,0.0
CUST_425,4,2024-05-19,1,0,0.0
CUST_425,5,2024-06-18,4,0,0.0
CUST_426,0,2024-01-29,8,0,0.0
CUST_426,1,2024-02-28,12,1,113.81193971883935
CUST_426,2,2024-03-29,12,0,0.0
CUST_426,3,2024-04-28,9,0,0.0
CUST_426,4,2024-05-28,6,0,0.0
CUST_426,5,2024-06-27,12,0,0.0
CUST_427,0,2024-01-09,6,0,0.0
CUST_427,1,2024-02-08,14,2,358.79884656881745
CUST_427,2,2024-03-09,11,0,0.0
CUST_427,3,2024-04-08,11,0,0.0
CUST_427,4,2024-05-08,10,2,231.24696975837577
CUST_427,5,2024-06-07,9,0,0.0
CUST_428,0,2024-01-16,8,0,0.0
CUST_428,1,2024-02-15,8,1,150.54055817514796
CUST_428,2,2024-03-16,5,1,194.9252116937785
CUST_428,3,2024-04-15,6,0,0.0
CUST_428,4,2024-05-15,12,1,191.28769335054068
CUST_428,5,2024-06-14,6,2,215.92697331759254
CUST_429,0,2024-01-05,10,0,0.0
CUST_429,1,2024-02-04,9,0,0.0
CUST_429,2,2024-03-05,10,1,95.95153959355022
CUST_429,3,2024-04-04,4,0,0.0
CUST_429,4,2024-05-04,8,1,90.75269162067536
CUST_429,5,2024-06-03,8,0,0.0
CUST_430,0,2024-01-31,4,1,195.41933380301205
CUST_430,1,2024-03-01,12,0,0.0
CUST_430,2,2024-03-31,13,0,0.0
CUST_430,3,2024-04-30,12,1,128.17208240931936
CUST_430,4,2024-05-30,8,0,0.0
CUST_430,5,2024-06-29,9,1,195.33826812476025
CUST_431,0,2024-01-13,14,3,490.7913137203843
CUST_431,1,2024-02-12,17,0,0.0
CUST_431,2,2024-03-13,19,2,211.60140497082278
CUST_431,3,2024-04-12,20,2,266.43314809788313
CUST_431,4,2024-05-12,18,2,90.83233997608734
CUST_431,5,2024-06-11,19,1,116.67009304241002
CUST_432,0,2024-01-09,12,1,176.1232719584213
CUST_432,1,2024-02-08,7,1,124.1264799178472
CUST_432,2,2024-03-09,15,0,0.0
CUST_432,3,2024-04-08,5,0,0.0
CUST_432,4,2024-05-08,13,0,0.0
CUST_432,5,2024-06-07,9,0,0.0
CUST_433,0,2024-01-09,0,0,0.0
CUST_433,1,2024-02-08,1,0,0.0
CUST_433,2,2024-03-09,1,0,0.0
CUST_433,3,2024-04-08,3,0,0.0
CUST_433,4,2024-05-08,1,0,0.0
CUST_433,5,2024-06-07,1,0,0.0
CUST_434,0,2024-01-13,9,0,0.0
CUST_434,1,2024-02-12,9,0,0.0
CUST_434,2,2024-03-13,13,0,0.0
CUST_434,3,2024-04-12,13,0,0.0
CUST_434,4,2024-05-12,10,1,130.79323794164458
CUST_434,5,2024-06-11,12,0,0.0
CUST_435,0,2024-01-29,8,1,88.37841687567814
CUST_435,1,2024-02-28,4,2,199.29247828375784
CUST_435,2,2024-03-29,13,1,155.96883839194484
CUST_435,3,2024-04-28,9,2,106.49552423496684
CUST_435,4,2024-05-28,12,1,145.98591840823133
CUST_435,5,2024-06-27,8,0,0.0
CUST_436,0,2024-01-02,11,1,80.70064822380648
CUST_436,1,2024-02-01,6,0,0.0
CUST_436,2,2024-03-02,14,0,0.0
CUST_436,3,2024-04-01,12,0,0.0
CUST_436,4,2024-05-01,8,0,0.0
CUST_436,5,2024-05-31,11,1,57.025718959444944
CUST_437,0,2024-01-06,12,0,0.0
CUST_437,1,2024-02-05,10,0,0.0
CUST_437,2,2024-03-06,9,2,288.6255352795935
CUST_437,3,2024-04-05,11,0,0.0
CUST_437,4,2024-05-05,4,2,345.0366974361718
CUST_437,5,2024-06-04,9,0,0.0
CUST_438,0,2024-01-21,5,1,172.38230303552817
CUST_438,1,2024-02-20,9,1,132.00504486034345
CUST_438,2,2024-03-21,9,0,0.0
CUST_438,3,2024-04-20,8,0,0.0
CUST_438,4,2024-05-20,9,0,0.0
CUST_438,5,2024-06-19,9,1,197.76856825091815
CUST_439,0,2024-01-24,12,2,183.83636239448893
CUST_439,1,2024-02-23,11,1,147.7213993269553
CUST_439,2,2024-03-24,4,1,134.5518931766821
CUST_439,3,2024-04-23,11,0,0.0
CUST_439,4,2024-05-23,18,1,129.51640770455396
CUST_439,5,2024-06-22,6,2,143.33871943222655
CUST_440,0,2024-01-29,12,1,158.09696273553243
CUST_440,1,2024-02-28,10,0,0.0
CUST_440,2,2024-03-29,15,1,216.70474796105526
CUST_440,3,2024-04-28,10,1,162.37410391937425
CUST_440,4,2024-05-28,10,2,217.66192101831138
CUST_440,5,2024-06-27,8,0,0.0
CUST_441,0,2024-01-30,12,1,187.02632568793686
CUST_441,1,2024-02-29,9,1,82.67624387978087
CUST_441,2,2024-03-30,9,0,0.0
CUST_441,3,2024-04-29,7,0,0.0
CUST_441,4,2024-05-29,14,1,113.57598621023101
CUST_441,5,2024-06-28,12,2,219.46297183508779
CUST_442,0,2024-01-06,6,0,0.0
CUST_442,1,2024-02-05,5,0,0.0
CUST_442,2,2024-03-06,7,0,0.0
CUST_442,3,2024-04-05,5,0,0.0
CUST_442,4,2024-05-05,9,0,0.0
CUST_442,5,2024-06-04,6,0,0.0
CUST_443,0,2024-01-25,8,1,48.80446174348583
CUST_443,1,2024-02-24,11,0,0.0
CUST_443,2,2024-03-25,8,1,63.4514745709871
CUST_443,3,2024-04-24,11,1,102.69637965461169
CUST_443,4,2024-05-24,13,1,45.24973818860042
CUST_443,5,2024-06-23,6,1,183.42588537263225
CUST_444,0,2024-01-08,12,1,209.78563639507115
CUST_444,1,2024-02-07,11,0,0.0
CUST_444,2,2024-03-08,6,0,0.0
CUST_444,3,2024-04-07,15,1,47.413354708912564
CUST_444,4,2024-05-07,10,0,0.0
CUST_444,5,2024-06-06,7,1,206.3172357983603
CUST_445,0,2024-01-17,5,0,0.0
CUST_445,1,2024-02-16,3,0,0.0
CUST_445,2,2024-03-17,6,0,0.0
CUST_445,3,2024-04-16,6,0,0.0
CUST_445,4,2024-05-16,5,0,0.0
CUST_445,5,2024-06-15,8,0,0.0
CUST_446,0,2024-01-21,7,0,0.0
CUST_446,1,2024-02-20,5,0,0.0
CUST_446,2,2024-03-21,2,0,0.0
CUST_446,3,2024-04-20,6,0,0.0
CUST_446,4,2024-05-20,7,0,0.0
CUST_446,5,2024-06-19,8,0,0.0
CUST_447,0,2024-01-19,13,0,0.0
CUST_447,1,2024-02-18,13,0,0.0
CUST_447,2,2024-03-19,11,0,0.0
CUST_447,3,2024-04-18,13,0,0.0
CUST_447,4,2024-05-18,7,2,387.15191632093854
CUST_447,5,2024-06-17,12,2,211.41279096232944
CUST_448,0,2024-01-19,6,1,183.5467121269997
CUST_448,1,2024-02-18,11,0,0.0
CUST_448,2,2024-03-19,14,0,0.0
CUST_448,3,2024-04-18,12,0,0.0
CUST_448,4,2024-05-18,12,0,0.0
CUST_448,5,2024-06-17,8,0,0.0
CUST_449,0,2024-01-23,14,0,0.0
CUST_449,1,2024-02-22,6,0,0.0
CUST_449,2,2024-03-23,11,0,0.0
CUST_449,3,2024-04-22,11,0,0.0
CUST_449,4,2024-05-22,11,1,168.3184561267708
CUST_449,5,2024-06-21,10,0,0.0
CUST_450,0,2024-01-29,3,0,0.0
CUST_450,1,2024-02-28,15,0,0.0
CUST_450,2,2024-03-29,6,0,0.0
CUST_450,3,2024-04-28,5,0,0.0
CUST_450,4,2024-05-28,6,1,115.9685405811944
CUST_450,5,2024-06-27,11,0,0.0
CUST_451,0,2024-01-06,9,0,0.0
CUST_451,1,2024-02-05,12,0,0.0
CUST_451,2,2024-03-06,11,1,159.50346521847172
CUST_451,3,2024-04-05,9,0,0.0
CUST_451,4,2024-05-05,9,0,0.0
CUST_451,5,2024-06-04,10,0,0.0
CUST_452,0,2024-01-21,11,0,0.0
CUST_452,1,2024-02-20,9,1,180.4903979393868
CUST_452,2,2024-03-21,5,1,72.11318181280548
CUST_452,3,2024-04-20,6,1,131.17757831097884
CUST_452,4,2024-05-20,7,2,337.1057823440098
CUST_452,5,2024-06-19,9,2,260.7727149885069
CUST_453,0,2024-01-24,4,0,0.0
CUST_453,1,2024-02-23,0,0,0.0
CUST_453,2,2024-03-24,5,0,0.0
CUST_453,3,2024-04-23,6,0,0.0
CUST_453,4,2024-05-23,1,0,0.0
CUST_453,5,2024-06-22,6,0,0.0
CUST_454,0,2024-01-31,18,0,0.0
CUST_454,1,2024-03-01,15,0,0.0
CUST_454,2,2024-03-31,8,1,83.05964485978544
CUST_454,3,2024-04-30,5,0,0.0
CUST_454,4,2024-05-30,14,0,0.0
CUST_454,5,2024-06-29,12,0,0.0
CUST_455,0,2024-01-01,13,1,155.01754161132425
CUST_455,1,2024-01-31,9,0,0.0
CUST_455,2,2024-03-01,10,0,0.0
CUST_455,3,2024-03-31,13,0,0.0
CUST_455,4,2024-04-30,14,1,96.44842708233116
CUST_455,5,2024-05-30,12,0,0.0
CUST_456,0,2024-01-17,15,0,0.0
CUST_456,1,2024-02-16,19,0,0.0
CUST_456,2,2024-03-17,18,3,461.9154270164596
CUST_456,3,2024-04-16,21,2,369.9616876339969
CUST_456,4,2024-05-16,19,2,278.561148079847
CUST_456,5,2024-06-15,17,2,193.18364597933447
CUST_457,0,2024-01-23,1,0,0.0
CUST_457,1,2024-02-22,0,0,0.0
CUST_457,2,2024-03-23,0,0,0.0
CUST_457,3,2024-04-22,1,0,0.0
CUST_457,4,2024-05-22,2,0,0.0
CUST_457,5,2024-06-21,0,0,0.0
CUST_458,0,2024-01-07,5,0,0.0
CUST_458,1,2024-02-06,4,2,213.62995200123254
CUST_458,2,2024-03-07,9,0,0.0
CUST_458,3,2024-04-06,15,1,108.60552717058282
CUST_458,4,2024-05-06,13,0,0.0
CUST_458,5,2024-06-05,11,0,0.0
CUST_459,0,2024-01-29,7,0,0.0
CUST_459,1,2024-02-28,6,1,187.25292987031503
CUST_459,2,2024-03-29,11,0,0.0
CUST_459,3,2024-04-28,4,1,173.3373590642893
CUST_459,4,2024-05-28,8,1,145.89844565247665
CUST_459,5,2024-06-27,3,1,201.1613137984645
CUST_460,0,2024-01-20,7,1,104.69527602929433
CUST_460,1,2024-02-19,12,1,134.64949062857826
CUST_460,2,2024-03-20,7,0,0.0
CUST_460,3,2024-04-19,9,1,83.71396773882697
CUST_460,4,2024-05-19,12,1,52.812467276287144
CUST_460,5,2024-06-18,7,0,0.0
CUST_461,0,2024-01-01,7,0,0.0
CUST_461,1,2024-01-31,10,0,0.0
CUST_461,2,2024-03-01,13,0,0.0
CUST_461,3,2024-03-31,14,0,0.0
CUST_461,4,2024-04-30,17,0,0.0
CUST_461,5,2024-05-30,9,0,0.0
CUST_462,0,2024-01-04,4,0,0.0
CUST_462,1,2024-02-03,1,0,0.0
CUST_462,2,2024-03-04,5,0,0.0
CUST_462,3,2024-04-03,7,0,0.0
CUST_462,4,2024-05-03,6,0,0.0
CUST_462,5,2024-06-02,2,0,0.0
CUST_463,0,2024-01-28,3,0,0.0
CUST_463,1,2024-02-27,4,0,0.0
CUST_463,2,2024-03-28,1,0,0.0
CUST_463,3,2024-04-27,8,1,74.43046235381651
CUST_463,4,2024-05-27,3,0,0.0
CUST_463,5,2024-06-26,9,0,0.0
CUST_464,0,2024-01-27,19,0,0.0
CUST_464,1,2024-02-26,2,0,0.0
CUST_464,2,2024-03-27,3,1,177.76297434834038
CUST_464,3,2024-04-26,9,1,141.16494729651112
CUST_464,4,2024-05-26,10,1,76.07528406619363
CUST_464,5,2024-06-25,20,1,63.69456096147134
CUST_465,0,2024-01-10,12,0,0.0
CUST_465,1,2024-02-09,13,0,0.0
CUST_465,2,2024-03-10,13,0,0.0
CUST_465,3,2024-04-09,7,1,149.72015387355057
CUST_465,4,2024-05-09,10,2,149.80103718624693
CUST_465,5,2024-06-08,8,0,0.0
CUST_466,0,2024-01-23,8,0,0.0
CUST_466,1,2024-02-22,8,0,0.0
CUST_466,2,2024-03-23,7,0,0.0
CUST_466,3,2024-04-22,13,0,0.0
CUST_466,4,2024-05-22,6,0,0.0
CUST_466,5,2024-06-21,10,0,0.0
CUST_467,0,2024-01-01,9,0,0.0
CUST_467,1,2024-01-31,13,1,90.17905551539235
CUST_467,2,2024-03-01,5,0,0.0
CUST_467,3,2024-03-31,11,1,90.77980079526557
CUST_467,4,2024-04-30,14,0,0.0
CUST_467,5,2024-05-30,14,0,0.0
CUST_468,0,2024-01-11,12,1,215.2405862135441
CUST_468,1,2024-02-10,11,1,133.46606224990524
CUST_468,2,2024-03-11,16,1,79.16375622956181
CUST_468,3,2024-04-10,10,1,158.73075419392745
CUST_468,4,2024-05-10,14,2,322.64126869896086
CUST_468,5,2024-06-09,9,0,0.0
CUST_469,0,2024-01-10,17,3,528.2974791032052
CUST_469,1,2024-02-09,12,2,381.0657934664711
CUST_469,2,2024-03-10,14,3,489.21995233906677
CUST_469,3,2024-04-09,16,1,45.09647305209425
CUST_469,4,2024-05-09,25,1,165.2299993398301
CUST_469,5,2024-06-08,15,1,110.10095981023525
CUST_470,0,2024-01-04,7,1,170.9012810542836
CUST_470,1,2024-02-03,16,1,144.68594213719987
CUST_470,2,2024-03-04,22,2,187.4118141376524
CUST_470,3,2024-04-03,21,3,226.92850043276434
CUST_470,4,2024-05-03,19,1,194.9296001583176
CUST_470,5,2024-06-02,17,2,351.823535453028
CUST_471,0,2024-01-21,3,0,0.0
CUST_471,1,2024-02-20,3,0,0.0
CUST_471,2,2024-03-21,6,0,0.0
CUST_471,3,2024-04-20,2,0,0.0
CUST_471,4,2024-05-20,3,0,0.0
CUST_471,5,2024-06-19,3,0,0.0
CUST_472,0,2024-01-03,11,1,127.27419948601053
CUST_472,1,2024-02-02,8,0,0.0
CUST_472,2,2024-03-03,4,0,0.0
CUST_472,3,2024-04-02,6,0,0.0
CUST_472,4,2024-05-02,8,0,0.0
CUST_472,5,2024-06-01,11,1,65.10489598846286
CUST_473,0,2024-01-08,2,0,0.0
CUST_473,1,2024-02-07,6,0,0.0
CUST_473,2,2024-03-08,6,0,0.0
CUST_473,3,2024-04-07,3,0,0.0
CUST_473,4,2024-05-07,3,0,0.0
CUST_473,5,2024-06-06,8,0,0.0
CUST_474,0,2024-01-29,10,1,90.13219559162593
CUST_474,1,2024-02-28,5,2,142.83375149130921
CUST_474,2,2024-03-29,7,2,154.15369954841918
CUST_474,3,2024-04-28,11,1,137.9343310895203
CUST_474,4,2024-05-28,8,1,57.277661281995435
CUST_474,5,2024-06-27,9,1,124.3005526966977
CUST_475,0,2024-01-29,7,0,0.0
CUST_475,1,2024-02-28,4,0,0.0
CUST_475,2,2024-03-29,6,0,0.0
CUST_475,3,2024-04-28,5,0,0.0
CUST_475,4,2024-05-28,2,0,0.0
CUST_475,5,2024-06-27,4,0,0.0
CUST_476,0,2024-01-03,2,0,0.0
CUST_476,1,2024-02-02,2,0,0.0
CUST_476,2,2024-03-03,2,0,0.0
CUST_476,3,2024-04-02,2,0,0.0
CUST_476,4,2024-05-02,0,0,0.0
CUST_476,5,2024-06-01,2,0,0.0
CUST_477,0,2024-01-24,2,1,181.03612368842235
CUST_477,1,2024-02-23,3,1,71.59638702468044
CUST_477,2,2024-03-24,6,0,0.0
CUST_477,3,2024-04-23,3,0,0.0
CUST_477,4,2024-05-23,5,0,0.0
CUST_477,5,2024-06-22,4,0,0.0
CUST_478,0,2024-01-19,2,0,0.0
CUST_478,1,2024-02-18,6,1,122.0485339703058
CUST_478,2,2024-03-19,7,0,0.0
CUST_478,3,2024-04-18,6,0,0.0
CUST_478,4,2024-05-18,6,0,0.0
CUST_478,5,2024-06-17,7,0,0.0
CUST_479,0,2024-01-06,2,0,0.0
CUST_479,1,2024-02-05,3,0,0.0
CUST_479,2,2024-03-06,0,0,0.0
CUST_479,3,2024-04-05,8,0,0.0
CUST_479,4,2024-05-05,1,0,0.0
CUST_479,5,2024-06-04,3,0,0.0
CUST_480,0,2024-01-07,10,1,86.36329146693828
CUST_480,1,2024-02-06,9,1,219.8119537873099
CUST_480,2,2024-03-07,9,1,163.45238996257777
CUST_480,3,2024-04-06,9,0,0.0
CUST_480,4,2024-05-06,7,0,0.0
CUST_480,5,2024-06-05,14,1,87.85693726873133
CUST_481,0,2024-01-06,5,0,0.0
CUST_481,1,2024-02-05,3,0,0.0
CUST_481,2,2024-03-06,7,0,0.0
CUST_481,3,2024-04-05,7,0,0.0
CUST_481,4,2024-05-05,3,0,0.0
CUST_481,5,2024-06-04,3,0,0.0
CUST_482,0,2024-01-12,8,0,0.0
CUST_482,1,2024-02-11,13,1,113.66480799933069
CUST_482,2,2024-03-12,7,1,54.13301879074352
CUST_482,3,2024-04-11,13,1,62.12857185313581
CUST_482,4,2024-05-11,11,0,0.0
CUST_482,5,2024-06-10,13,0,0.0
CUST_483,0,2024-01-06,11,1,201.67489514298964
CUST_483,1,2024-02-05,20,2,436.02690533805657
CUST_483,2,2024-03-06,19,2,381.8832670950623
CUST_483,3,2024-04-05,36,3,204.557324287708
CUST_483,4,2024-05-05,12,2,205.5164223053194
CUST_483,5,2024-06-04,25,0,0.0
CUST_484,0,2024-01-15,19,1,179.50679138704547
CUST_484,1,2024-02-14,17,3,634.1964259928795
CUST_484,2,2024-03-15,16,1,182.5259495188261
CUST_484,3,2024-04-14,18,1,114.5447974436498
CUST_484,4,2024-05-14,15,2,410.53383771586573
CUST_484,5,2024-06-13,21,3,252.0797125125343
CUST_485,0,2024-01-03,9,1,46.05878778214598
CUST_485,1,2024-02-02,9,0,0.0
CUST_485,2,2024-03-03,7,1,140.89717293958324
CUST_485,3,2024-04-02,13,0,0.0
CUST_485,4,2024-05-02,10,2,432.2788441515183
CUST_485,5,2024-06-01,12,2,168.53892988069597
CUST_486,0,2024-01-06,11,1,46.58682885934856
CUST_486,1,2024-02-05,7,2,337.19666972266856
CUST_486,2,2024-03-06,9,0,0.0
CUST_486,3,2024-04-05,12,1,81.34414842569686
CUST_486,4,2024-05-05,13,0,0.0
CUST_486,5,2024-06-04,7,1,179.75107094960944
CUST_487,0,2024-01-05,10,0,0.0
CUST_487,1,2024-02-04,9,1,210.9004528221985
CUST_487,2,2024-03-05,10,0,0.0
CUST_487,3,2024-04-04,7,2,421.8854098237757
CUST_487,4,2024-05-04,11,1,64.43490923563408
CUST_487,5,2024-06-03,9,0,0.0
CUST_488,0,2024-01-16,5,1,125.43508693737975
CUST_488,1,2024-02-15,9,1,94.82255410427648
CUST_488,2,2024-03-16,16,1,50.27914581896084
CUST_488,3,2024-04-15,13,0,0.0
CUST_488,4,2024-05-15,10,1,171.6484944100791
CUST_488,5,2024-06-14,16,1,79.9235491957985
CUST_489,0,2024-01-03,15,0,0.0
CUST_489,1,2024-02-02,9,1,107.47967117009047
CUST_489,2,2024-03-03,7,0,0.0
CUST_489,3,2024-04-02,11,0,0.0
CUST_489,4,2024-05-02,9,0,0.0
CUST_489,5,2024-06-01,13,1,203.06156326596357
CUST_490,0,2024-01-14,4,1,155.95104034932018
CUST_490,1,2024-02-13,13,0,0.0
CUST_490,2,2024-03-14,6,1,79.88085766546963
CUST_490,3,2024-04-13,16,1,86.23728420317713
CUST_490,4,2024-05-13,8,0,0.0
CUST_490,5,2024-06-12,6,1,127.83380931310433
CUST_491,0,2024-01-01,14,0,0.0
CUST_491,1,2024-01-31,13,0,0.0
CUST_491,2,2024-03-01,16,1,120.75524576088114
CUST_491,3,2024-03-31,18,1,88.79855386730947
CUST_491,4,2024-04-30,12,2,356.6354624212545
CUST_491,5,2024-05-30,9,0,0.0
CUST_492,0,2024-01-28,7,0,0.0
CUST_492,1,2024-02-27,15,0,0.0
CUST_492,2,2024-03-28,10,1,114.34755260262276
CUST_492,3,2024-04-27,8,0,0.0
CUST_492,4,2024-05-27,15,1,122.5154535381098
CUST_492,5,2024-06-26,13,1,56.14309523384213
CUST_493,0,2024-01-18,3,0,0.0
CUST_493,1,2024-02-17,4,0,0.0
CUST_493,2,2024-03-18,6,1,167.63644640998785
CUST_493,3,2024-04-17,7,2,308.3195502435224
CUST_493,4,2024-05-17,11,0,0.0
CUST_493,5,2024-06-16,10,1,168.60361627832512
CUST_494,0,2024-01-10,17,1,64.39975872306692
CUST_494,1,2024-02-09,11,2,197.5700817360543
CUST_494,2,2024-03-10,9,0,0.0
CUST_494,3,2024-04-09,9,2,385.88956849108064
CUST_494,4,2024-05-09,7,0,0.0
CUST_494,5,2024-06-08,10,1,164.48999028359276
CUST_495,0,2024-01-20,2,0,0.0
CUST_495,1,2024-02-19,4,0,0.0
CUST_495,2,2024-03-20,2,0,0.0
CUST_495,3,2024-04-19,2,0,0.0
CUST_495,4,2024-05-19,4,1,174.3043121389688
